region,year,GDP per capita
PRT,1995,25523.705
PRT,1996,26318.975
PRT,1997,27354.836
PRT,1998,28525.518
PRT,1999,29472.709
PRT,2000,30383.139
PRT,2001,30756.02
PRT,2002,30823.85
PRT,2003,30422.602
PRT,2004,30892.82
PRT,2005,31076.645
PRT,2006,31524.75
PRT,2007,32251.568
PRT,2008,32307.912
PRT,2009,31269.41
PRT,2010,31798.154
PRT,2011,31304.816
PRT,2012,30156.701
PRT,2013,30042.89
PRT,2014,30444.6
PRT,2015,31118.791
PRT,2016,31847.537
PRT,2017,33044.715
PRT,2018,34040.727
PRT,2019,34945.66
PRT,2020,32011.324
PRT,2021,33674.527
PRI,1990,21595.984
PRI,1991,21937.898
PRI,1992,22791.57
PRI,1993,23650.115
PRI,1994,24412.281
PRI,1995,25288.113
PRI,1996,25584.566
PRI,1997,26584.906
PRI,1998,27894.45
PRI,1999,29251.045
PRI,2000,30124.701
PRI,2001,31958.105
PRI,2002,32209.432
PRI,2003,32206.473
PRI,2004,35016.945
PRI,2005,34370.723
PRI,2006,34030.098
PRI,2007,33831.94
PRI,2008,33403.434
PRI,2009,32930.37
PRI,2010,32960.7
PRI,2011,33224.574
PRI,2012,33638.875
PRI,2013,33922.168
PRI,2014,34070.26
PRI,2015,34311.04
PRI,2016,34539.594
PRI,2017,34363.754
PRI,2018,34223.1
PRI,2019,34792.656
PRI,2020,32387.16
PRI,2021,32632.883
QAT,2000,79400.43
QAT,2001,78498.13
QAT,2002,80083.06
QAT,2003,79140.63
QAT,2004,90782.72
QAT,2005,89448.05
QAT,2006,94361.625
QAT,2007,91736.75
QAT,2008,92067.81
QAT,2009,92450.25
QAT,2010,103902.516
QAT,2011,111879.75
QAT,2012,110931.51
QAT,2013,109625.63
QAT,2014,106141.33
QAT,2015,101971.99
QAT,2016,97783.12
QAT,2017,92177.59
QAT,2018,91461.62
QAT,2019,90840.43
QAT,2020,89019.07
QAT,2021,92862.35
ROU,1990,13378.491
ROU,1991,11751.875
ROU,1992,10818.865
ROU,1993,10999.229
ROU,1994,11448.344
ROU,1995,12186.608
ROU,1996,12699.362
ROU,1997,12118.4
ROU,1998,11897.019
ROU,1999,11870.827
ROU,2000,12178.754
ROU,2001,12994.325
ROU,2002,13989.154
ROU,2003,14420.295
ROU,2004,16015.051
ROU,2005,16866.492
ROU,2006,18328.932
ROU,2007,19947.31
ROU,2008,22170.281
ROU,2009,21122.297
ROU,2010,20419.188
ROU,2011,21446.771
ROU,2012,21957.15
ROU,2013,22098.33
ROU,2014,23095.28
ROU,2015,23937.46
ROU,2016,24763.135
ROU,2017,26948.158
ROU,2018,28741.227
ROU,2019,30006.336
ROU,2020,29062.473
ROU,2021,30776.93
RUS,1990,21482.748
RUS,1991,20340.133
RUS,1992,17367.64
RUS,1993,15870.605
RUS,1994,13880.465
RUS,1995,13308.205
RUS,1996,12827.116
RUS,1997,13028.208
RUS,1998,12358.152
RUS,1999,13189.794
RUS,2000,14569.937
RUS,2001,15378.09
RUS,2002,16175.098
RUS,2003,17434.809
RUS,2004,18765.52
RUS,2005,20042.814
RUS,2006,21757.465
RUS,2007,23647.266
RUS,2008,24887.854
RUS,2009,22939.693
RUS,2010,23961.22
RUS,2011,24972.078
RUS,2012,25933.293
RUS,2013,26332.396
RUS,2014,26057.156
RUS,2015,25488.096
RUS,2016,25490.709
RUS,2017,25926.443
RUS,2018,26656.41
RUS,2019,27254.574
RUS,2020,26583.797
RUS,2021,27960.102
RWA,1990,932.65753
RWA,1991,889.07886
RWA,1992,920.2064
RWA,1993,819.1106
RWA,1994,478.4682
RWA,1995,765.98236
RWA,1996,731.3329
RWA,1997,729.3163
RWA,1998,769.05566
RWA,1999,793.01135
RWA,2000,848.75433
RWA,2001,908.0088
RWA,2002,1009.58057
RWA,2003,1008.24976
RWA,2004,1055.7566
RWA,2005,1124.7709
RWA,2006,1196.2478
RWA,2007,1253.341
RWA,2008,1356.3651
RWA,2009,1403.5587
RWA,2010,1467.7363
RWA,2011,1544.4098
RWA,2012,1637.1008
RWA,2013,1674.0609
RWA,2014,1735.5454
RWA,2015,1844.7169
RWA,2016,1907.6816
RWA,2017,1934.9729
RWA,2018,2050.441
RWA,2019,2191.4016
RWA,2020,2067.6416
RWA,2021,2238.9573
KNA,1990,14178.571
KNA,1991,13946.446
KNA,1992,14414.53
KNA,1993,15191.823
KNA,1994,15786.244
KNA,1995,16421.395
KNA,1996,17160.268
KNA,1997,18096.553
KNA,1998,17774.762
KNA,1999,18103.55
KNA,2000,19642.953
KNA,2001,20438.85
KNA,2002,20593.898
KNA,2003,19712.701
KNA,2004,20434.912
KNA,2005,22354.219
KNA,2006,22985.166
KNA,2007,23053.867
KNA,2008,25554.312
KNA,2009,24622.873
KNA,2010,24572.832
KNA,2011,24876.697
KNA,2012,24672.4
KNA,2013,26058.27
KNA,2014,28019.895
KNA,2015,28219.11
KNA,2016,29329.479
KNA,2017,29333.393
KNA,2018,29950.494
KNA,2019,31194.736
KNA,2020,26700.668
KNA,2021,26485.816
LCA,1990,11419.1
LCA,1991,11305.722
LCA,1992,12025.494
LCA,1993,11918.582
LCA,1994,11950.989
LCA,1995,12017.287
LCA,1996,12238.286
LCA,1997,12037.239
LCA,1998,12679.684
LCA,1999,12903.06
LCA,2000,12808.665
LCA,2001,12287.856
LCA,2002,12247.134
LCA,2003,12671.687
LCA,2004,13493.938
LCA,2005,13345.372
LCA,2006,14079.867
LCA,2007,14228.471
LCA,2008,14838.965
LCA,2009,14324.693
LCA,2010,14448.265
LCA,2011,15133.397
LCA,2012,15017.746
LCA,2013,14469.648
LCA,2014,14605.221
LCA,2015,14339.109
LCA,2016,14810.637
LCA,2017,15247.459
LCA,2018,15622.778
LCA,2019,15460.801
LCA,2020,11651.167
LCA,2021,13045.955
VCT,1990,6499.7764
VCT,1991,6556.5083
VCT,1992,6947.45
VCT,1993,7217.3335
VCT,1994,7107.0845
VCT,1995,7643.6377
VCT,1996,7734.223
VCT,1997,8006.3003
VCT,1998,8341.876
VCT,1999,8580.744
VCT,2000,8735.332
VCT,2001,8901.498
VCT,2002,9392.814
VCT,2003,10051.62
VCT,2004,10511.682
VCT,2005,10827.598
VCT,2006,11649.242
VCT,2007,12101.834
VCT,2008,12206.757
VCT,2009,12090.693
VCT,2010,11606.397
VCT,2011,11600.236
VCT,2012,11803.177
VCT,2013,12165.074
VCT,2014,12366.374
VCT,2015,12762.135
VCT,2016,13356.81
VCT,2017,13633.048
VCT,2018,14084.938
VCT,2019,14189.96
VCT,2020,13473.595
VCT,2021,13695.039
WSM,1990,3655.8884
WSM,1991,3560.899
WSM,1992,3530.797
WSM,1993,3642.0344
WSM,1994,3513.6702
WSM,1995,3709.693
WSM,1996,3935.2637
WSM,1997,3919.9895
WSM,1998,3965.1216
WSM,1999,4011.1724
WSM,2000,4174.2954
WSM,2001,4446.007
WSM,2002,4669.6074
WSM,2003,4891.7856
WSM,2004,5025.835
WSM,2005,5343.798
WSM,2006,5436.0337
WSM,2007,5430.935
WSM,2008,5585.6787
WSM,2009,5515.477
WSM,2010,5808.3037
WSM,2011,5980.2915
WSM,2012,5705.579
WSM,2013,5659.8516
WSM,2014,5645.8657
WSM,2015,5811.005
WSM,2016,6214.715
WSM,2017,6238.796
WSM,2018,6139.523
WSM,2019,6346.1465
WSM,2020,6062.3667
WSM,2021,5534.127
SMR,1997,66407.516
SMR,1998,70264.445
SMR,1999,75441.836
SMR,2000,75881.85
SMR,2001,78614.2
SMR,2002,77070.98
SMR,2003,78286.9
SMR,2004,80463.9
SMR,2005,81256.14
SMR,2006,83098.25
SMR,2007,87795.664
SMR,2008,86422.55
SMR,2009,76607.086
SMR,2010,71156.1
SMR,2011,63458.816
SMR,2012,57854.316
SMR,2013,57136.906
SMR,2014,56558.87
SMR,2015,57542.984
SMR,2016,58432.504
SMR,2017,58201.527
SMR,2018,58898.06
SMR,2019,60076.01
SMR,2020,56364.215
STP,2001,2558.9834
STP,2002,2581.7236
STP,2003,2724.494
STP,2004,2750.4946
STP,2005,2860.189
STP,2006,3037.7756
STP,2007,3072.0234
STP,2008,3185.3728
STP,2009,3187.1223
STP,2010,3324.9163
STP,2011,3398.276
STP,2012,3433.4436
STP,2013,3527.5642
STP,2014,3687.4404
STP,2015,3762.5698
STP,2016,3852.0842
STP,2017,3934.8943
STP,2018,3987.3835
STP,2019,4013.722
STP,2020,4058.674
STP,2021,4052.1233
SAU,1990,41984.83
SAU,1991,46402.723
SAU,1992,46502.133
SAU,1993,44415.547
SAU,1994,43396.645
SAU,1995,42288.406
SAU,1996,42237.766
SAU,1997,41572.9
SAU,1998,41659.582
SAU,1999,39066.926
SAU,2000,40234.816
SAU,2001,38778.477
SAU,2002,36789.92
SAU,2003,39993.477
SAU,2004,42243.97
SAU,2005,43253.484
SAU,2006,42733.887
SAU,2007,41846.28
SAU,2008,42780.684
SAU,2009,40360.402
SAU,2010,41056.547
SAU,2011,44053.996
SAU,2012,45427.574
SAU,2013,45674.324
SAU,2014,46394.902
SAU,2015,47379.355
SAU,2016,47210.23
SAU,2017,45795.51
SAU,2018,45840.84
SAU,2019,44954.992
SAU,2020,42891.688
SAU,2021,44339.312
SEN,1990,2469.6033
SEN,1991,2463.9236
SEN,1992,2427.5107
SEN,1993,2393.8767
SEN,1994,2330.0718
SEN,1995,2396.0945
SEN,1996,2386.2417
SEN,1997,2402.3809
SEN,1998,2486.4026
SEN,1999,2582.1206
SEN,2000,2620.098
SEN,2001,2668.7659
SEN,2002,2606.8772
SEN,2003,2685.8152
SEN,2004,2741.124
SEN,2005,2787.5269
SEN,2006,2779.2239
SEN,2007,2783.537
SEN,2008,2811.4758
SEN,2009,2812.549
SEN,2010,2830.1533
SEN,2011,2790.8975
SEN,2012,2824.533
SEN,2013,2815.2815
SEN,2014,2910.2888
SEN,2015,3012.3833
SEN,2016,3118.4236
SEN,2017,3259.1926
SEN,2018,3368.8586
SEN,2019,3430.484
SEN,2020,3383.8884
SEN,2021,3495.4036
SRB,1995,7753.587
SRB,1996,8247.458
SRB,1997,8866.667
SRB,1998,9197.709
SRB,1999,8361.113
SRB,2000,8902.2
SRB,2001,9530.937
SRB,2002,10148.3955
SRB,2003,10616.243
SRB,2004,11601.737
SRB,2005,12280.192
SRB,2006,12958.291
SRB,2007,13848.781
SRB,2008,14694.432
SRB,2009,14350.445
SRB,2010,14513.582
SRB,2011,14926.494
SRB,2012,14896.884
SRB,2013,15402.562
SRB,2014,15229.067
SRB,2015,15581.014
SRB,2016,16185.742
SRB,2017,16614.014
SRB,2018,17455.945
SRB,2019,18310.08
SRB,2020,18265.967
SRB,2021,19831.297
SYC,1990,14884.888
SYC,1991,15093.391
SYC,1992,16100.242
SYC,1993,16745.326
SYC,1994,16174.6045
SYC,1995,15806.954
SYC,1996,16342.719
SYC,1997,18084.104
SYC,1998,19224.12
SYC,1999,19203.08
SYC,2000,19320.64
SYC,2001,18865.328
SYC,2002,18519.186
SYC,2003,17627.268
SYC,2004,17188.348
SYC,2005,18649.684
SYC,2006,19983.76
SYC,2007,21953.99
SYC,2008,21007.58
SYC,2009,20694.004
SYC,2010,21322.54
SYC,2011,23617.03
SYC,2012,23681.348
SYC,2013,24647.078
SYC,2014,25359.846
SYC,2015,26198.72
SYC,2016,27234.414
SYC,2017,28116.71
SYC,2018,28740.55
SYC,2019,29369.53
SYC,2020,26879.77
SYC,2021,28760.516
SLE,1990,1451.254
SLE,1991,1467.4799
SLE,1992,1209.6337
SLE,1993,1227.9384
SLE,1994,1198.6504
SLE,1995,1100.4161
SLE,1996,1113.7346
SLE,1997,1034.5585
SLE,1998,1042.3894
SLE,1999,1016.01074
SLE,2000,1057.8557
SLE,2001,935.0386
SLE,2002,1116.9664
SLE,2003,1172.8911
SLE,2004,1209.0588
SLE,2005,1230.1787
SLE,2006,1254.2368
SLE,2007,1325.7787
SLE,2008,1362.5461
SLE,2009,1368.0308
SLE,2010,1401.5741
SLE,2011,1450.4935
SLE,2012,1627.34
SLE,2013,1914.7379
SLE,2014,1952.6921
SLE,2015,1513.562
SLE,2016,1566.8431
SLE,2017,1593.4835
SLE,2018,1610.1619
SLE,2019,1655.6852
SLE,2020,1586.196
SLE,2021,1614.6981
SGP,1990,37289.75
SGP,1991,38667.75
SGP,1992,40014.824
SGP,1993,43486.234
SGP,1994,46819.523
SGP,1995,48677.586
SGP,1996,50230.883
SGP,1997,52611.79
SGP,1998,49740.246
SGP,1999,52166.023
SGP,2000,55904.234
SGP,2001,53833.727
SGP,2002,55437.56
SGP,2003,58819.957
SGP,2004,63862.125
SGP,2005,66973.55
SGP,2006,70756.445
SGP,2007,73992.125
SGP,2008,71464.93
SGP,2009,69430.484
SGP,2010,78115.21
SGP,2011,81258.086
SGP,2012,82805.62
SGP,2013,85400.73
SGP,2014,87616.64
SGP,2015,89160.73
SGP,2016,91146.09
SGP,2017,95310.336
SGP,2018,98336.95
SGP,2019,98283.31
SGP,2020,94505.63
SGP,2021,106032.23
SXM,2009,41969.406
SXM,2010,43543.89
SXM,2011,46392.87
SXM,2012,45401.703
SXM,2013,43523.535
SXM,2014,42946.684
SXM,2015,41852.406
SXM,2016,40857.77
SXM,2017,37914.12
SXM,2018,35133.832
SVK,1992,11663.992
SVK,1993,11840.4795
SVK,1994,12525.788
SVK,1995,13218.992
SVK,1996,14064.274
SVK,1997,14870.22
SVK,1998,15455.602
SVK,1999,15423.483
SVK,2000,15624.54
SVK,2001,16162.48
SVK,2002,16897.46
SVK,2003,17838.404
SVK,2004,18783.896
SVK,2005,20026.076
SVK,2006,21725.926
SVK,2007,24072.26
SVK,2008,25392.477
SVK,2009,23975.21
SVK,2010,25561.707
SVK,2011,26210.758
SVK,2012,26511.27
SVK,2013,26650.363
SVK,2014,27342.627
SVK,2015,28728.156
SVK,2016,29248.885
SVK,2017,30061.55
SVK,2018,31229.863
SVK,2019,31973.46
SVK,2020,30867.973
SVK,2021,31866.025
SVN,1995,21480.328
SVN,1996,22182.21
SVN,1997,23333.719
SVN,1998,24151.54
SVN,1999,25421.295
SVN,2000,26276.945
SVN,2001,27079.475
SVN,2002,27994.062
SVN,2003,28805.385
SVN,2004,30041.814
SVN,2005,31128.83
SVN,2006,32812.74
SVN,2007,34907.367
SVN,2008,36075.47
SVN,2009,33052.227
SVN,2010,33350.613
SVN,2011,33568.066
SVN,2012,32613.49
SVN,2013,32234.025
SVN,2014,33093.75
SVN,2015,33799.727
SVN,2016,34853.043
SVN,2017,36507.555
SVN,2018,37995.715
SVN,2019,39034.234
SVN,2020,37098.12
SVN,2021,40036.484
SLB,1990,2192.065
SLB,1991,2255.5342
SLB,1992,2468.34
SLB,1993,2493.3425
SLB,1994,2618.261
SLB,1995,2800.327
SLB,1996,2765.2217
SLB,1997,2664.1682
SLB,1998,2625.2183
SLB,1999,2543.3958
SLB,2000,2125.7705
SLB,2001,1910.3496
SLB,2002,1814.1626
SLB,2003,1888.6979
SLB,2004,1988.2505
SLB,2005,2087.201
SLB,2006,2125.3667
SLB,2007,2153.8816
SLB,2008,2237.5132
SLB,2009,2250.0083
SLB,2010,2411.071
SLB,2011,2527.8708
SLB,2012,2526.1467
SLB,2013,2591.8025
SLB,2014,2556.727
SLB,2015,2534.7258
SLB,2016,2609.7446
SLB,2017,2625.089
SLB,2018,2633.2886
SLB,2019,2616.863
SLB,2020,2469.1077
SLB,2021,2406.1135
SOM,2013,889.1667
SOM,2014,925.5771
SOM,2015,1029.6992
SOM,2016,1076.1984
SOM,2017,1059.1439
SOM,2018,1098.4928
SOM,2019,1138.2859
SOM,2020,1127.4186
SOM,2021,1136.736
ZAF,1990,10391.964
ZAF,1991,10026.326
ZAF,1992,9612.393
ZAF,1993,9555.986
ZAF,1994,9692.536
ZAF,1995,9829.862
ZAF,1996,10097.474
ZAF,1997,10217.38
ZAF,1998,10141.463
ZAF,1999,10270.063
ZAF,2000,10598.86
ZAF,2001,10789.051
ZAF,2002,11086.924
ZAF,2003,11308.883
ZAF,2004,11713.88
ZAF,2005,12216.027
ZAF,2006,12776.878
ZAF,2007,13325.982
ZAF,2008,13596.288
ZAF,2009,13228.895
ZAF,2010,13469.361
ZAF,2011,13721.686
ZAF,2012,13864.971
ZAF,2013,14017.411
ZAF,2014,13993.2705
ZAF,2015,13887.211
ZAF,2016,13844.276
ZAF,2017,13950.453
ZAF,2018,13990.314
ZAF,2019,13852.206
ZAF,2020,12815.909
ZAF,2021,13311.926
,1990,1963.0359
,1991,1960.607
,1992,2029.0298
,1993,2069.853
,1994,2145.293
,1995,2243.7292
,1996,2345.8677
,1997,2384.1597
,1998,2464.7268
,1999,2598.9355
,2000,2653.67
,2001,2719.1633
,2002,2763.3696
,2003,2909.044
,2004,3073.071
,2005,3249.63
,2006,3441.6348
,2007,3635.5432
,2008,3699.7722
,2009,3898.871
,2010,4127.931
,2011,4275.2866
,2012,4446.0015
,2013,4651.385
,2014,4909.902
,2015,5205.7124
,2016,5537.5728
,2017,5827.1343
,2018,6123.9854
,2019,6287.8604
,2020,5896.237
,2021,6299.5947
KOR,1990,12656.396
KOR,1991,13882.421
KOR,1992,14590.533
KOR,1993,15436.388
KOR,1994,16698.275
KOR,1995,18120.494
KOR,1996,19364.941
KOR,1997,20367.975
KOR,1998,19184.225
KOR,1999,21232.61
KOR,2000,22963.639
KOR,2001,23893.896
KOR,2002,25591.398
KOR,2003,26260.37
KOR,2004,27515.951
KOR,2005,28640.707
KOR,2006,29990.521
KOR,2007,31569.932
KOR,2008,32275.125
KOR,2009,32363.969
KOR,2010,34394.492
KOR,2011,35388.977
KOR,2012,36049.195
KOR,2013,37021.133
KOR,2014,37967.477
KOR,2015,38828.742
KOR,2016,39814.66
KOR,2017,40957.418
KOR,2018,41965.89
KOR,2019,42758.59
KOR,2020,42396.76
KOR,2021,44232.207
ESP,1990,27528.414
ESP,1991,28157.527
ESP,1992,28280.326
ESP,1993,27843.86
ESP,1994,28372.031
ESP,1995,29025.994
ESP,1996,29674.393
ESP,1997,30644.379
ESP,1998,31858.5
ESP,1999,33154.465
ESP,2000,34738.06
ESP,2001,35854.586
ESP,2002,36317.1
ESP,2003,36729.77
ESP,2004,37228.797
ESP,2005,37942.008
ESP,2006,38836.594
ESP,2007,39498.59
ESP,2008,39218.293
ESP,2009,37409.645
ESP,2010,37298.47
ESP,2011,36863.492
ESP,2012,35749.51
ESP,2013,35363.51
ESP,2014,35964.46
ESP,2015,37373.95
ESP,2016,38476.79
ESP,2017,39528.926
ESP,2018,40255.254
ESP,2019,40760.31
ESP,2020,35967.89
ESP,2021,37913.074
LKA,1990,4011.6562
LKA,1991,4145.949
LKA,1992,4279.2964
LKA,1993,4526.592
LKA,1994,4735.2607
LKA,1995,4955.054
LKA,1996,5108.5166
LKA,1997,5405.2476
LKA,1998,5630.646
LKA,1999,5841.737
LKA,2000,6154.5464
LKA,2001,6016.46
LKA,2002,6205.528
LKA,2003,6518.9033
LKA,2004,6816.0273
LKA,2005,7182.9883
LKA,2006,7674.5137
LKA,2007,8135.8013
LKA,2008,8558.664
LKA,2009,8800.107
LKA,2010,9440.672
LKA,2011,10190.35
LKA,2012,11055.634
LKA,2013,11414.167
LKA,2014,12029.375
LKA,2015,12420.553
LKA,2016,12904.854
LKA,2017,13584.193
LKA,2018,13753.055
LKA,2019,13639.021
LKA,2020,13095.761
LKA,2021,13386.682
,1990,2930.7515
,1991,2867.115
,1992,2785.8525
,1993,2694.6846
,1994,2653.1956
,1995,2676.9011
,1996,2741.3289
,1997,2786.6113
,1998,2784.461
,1999,2776.8367
,2000,2799.6543
,2001,2843.4465
,2002,2936.6375
,2003,2978.9746
,2004,3091.317
,2005,3192.6917
,2006,3298.8677
,2007,3409.4832
,2008,3491.1816
,2009,3493.7405
,2010,3599.5242
,2011,3656.677
,2012,3684.9446
,2013,3765.0273
,2014,3843.545
,2015,3853.2708
,2016,3813.0122
,2017,3813.7358
,2018,3822.5564
,2019,3826.4426
,2020,3657.401
,2021,3716.9844
SDN,1990,2756.53
SDN,1991,2909.6162
SDN,1992,3052.7432
SDN,1993,3140.0251
SDN,1994,3095.8716
SDN,1995,3195.8994
SDN,1996,3303.668
SDN,1997,3811.5217
SDN,1998,3887.1404
SDN,1999,3911.6006
SDN,2000,4040.612
SDN,2001,4183.4326
SDN,2002,4316.2915
SDN,2003,4467.122
SDN,2004,4571.088
SDN,2005,4692.174
SDN,2006,4847.588
SDN,2007,4964.3066
SDN,2008,4993.871
SDN,2009,4707.346
SDN,2010,4745.2974
SDN,2011,5047.334
SDN,2012,4711.0596
SDN,2013,4692.278
SDN,2014,4776.62
SDN,2015,4718.919
SDN,2016,4733.0176
SDN,2017,4613.95
SDN,2018,4349.21
SDN,2019,4133.1304
SDN,2020,3874.8003
SDN,2021,3701.069
SUR,1990,13633.751
SUR,1991,13893.309
SUR,1992,13831.179
SUR,1993,12817.294
SUR,1994,13123.425
SUR,1995,12883.543
SUR,1996,12738.43
SUR,1997,13195.37
SUR,1998,13239.791
SUR,1999,12812.773
SUR,2000,12848.606
SUR,2001,13157.618
SUR,2002,13300.3
SUR,2003,13910.506
SUR,2004,14892.122
SUR,2005,15391.999
SUR,2006,16102.726
SUR,2007,16735.924
SUR,2008,17233.766
SUR,2009,17554.266
SUR,2010,18255.625
SUR,2011,19111.172
SUR,2012,19415.578
SUR,2013,19778.307
SUR,2014,19629.223
SUR,2015,18768.795
SUR,2016,17662.682
SUR,2017,17753.06
SUR,2018,18438.346
SUR,2019,18449.2
SUR,2020,15329.179
SUR,2021,14766.748
SWE,1990,34156.82
SWE,1991,33536.016
SWE,1992,32953.617
SWE,1993,32086.012
SWE,1994,33110.824
SWE,1995,34233.703
SWE,1996,34719.11
SWE,1997,35764.684
SWE,1998,37286.094
SWE,1999,38839.426
SWE,2000,40625.363
SWE,2001,41103.727
SWE,2002,41870.258
SWE,2003,42678.285
SWE,2004,44354.39
SWE,2005,45440.297
SWE,2006,47292.312
SWE,2007,48557.383
SWE,2008,47963.492
SWE,2009,45492.77
SWE,2010,47791.37
SWE,2011,48947.438
SWE,2012,48300.844
SWE,2013,48462.16
SWE,2014,49258.996
SWE,2015,50928.965
SWE,2016,51334.434
SWE,2017,51947.953
SWE,2018,52349.293
SWE,2019,52850.57
SWE,2020,51331.28
SWE,2021,53613.42
CHE,1990,56982.46
CHE,1991,55759.34
CHE,1992,55123.84
CHE,1993,54555.277
CHE,1994,54809.336
CHE,1995,54706.1
CHE,1996,54721.715
CHE,1997,55824.51
CHE,1998,57345.332
CHE,1999,58021.438
CHE,2000,59980.332
CHE,2001,60541.117
CHE,2002,60040.88
CHE,2003,59577.76
CHE,2004,60768.203
CHE,2005,62040.44
CHE,2006,64163.805
CHE,2007,66083.47
CHE,2008,67081.3
CHE,2009,64726.37
CHE,2010,66133.29
CHE,2011,66587.85
CHE,2012,66661.49
CHE,2013,67080.37
CHE,2014,67824.086
CHE,2015,68159.22
CHE,2016,68813.64
CHE,2017,69103.57
CHE,2018,70558.56
CHE,2019,70857.086
CHE,2020,68670.24
CHE,2021,71032.84
TJK,1990,3990.9006
TJK,1991,3615.166
TJK,1992,2521.4326
TJK,1993,2085.209
TJK,1994,1616.6906
TJK,1995,1389.1083
TJK,1996,1134.231
TJK,1997,1137.9338
TJK,1998,1190.6562
TJK,1999,1228.1702
TJK,2000,1312.7123
TJK,2001,1407.9976
TJK,2002,1528.3569
TJK,2003,1663.2363
TJK,2004,1799.831
TJK,2005,1884.9607
TJK,2006,1980.2498
TJK,2007,2095.8145
TJK,2008,2219.3225
TJK,2009,2261.4268
TJK,2010,2360.015
TJK,2011,2481.572
TJK,2012,2610.1665
TJK,2013,2741.2246
TJK,2014,2858.2354
TJK,2015,2959.9941
TJK,2016,3091.2273
TJK,2017,3236.4395
TJK,2018,3405.0908
TJK,2019,3575.2798
TJK,2020,3651.9421
TJK,2021,3903.32
TZA,1990,1338.981
TZA,1991,1332.0024
TZA,1992,1306.3624
TZA,1993,1280.9464
TZA,1994,1251.4701
TZA,1995,1255.4391
TZA,1996,1288.1033
TZA,1997,1306.5352
TZA,1998,1320.1638
TZA,1999,1348.3771
TZA,2000,1370.0079
TZA,2001,1414.2605
TZA,2002,1475.5526
TZA,2003,1532.7595
TZA,2004,1603.7461
TZA,2005,1676.5952
TZA,2006,1736.7749
TZA,2007,1803.1079
TZA,2008,1854.4244
TZA,2009,1903.9615
TZA,2010,1972.9811
TZA,2011,2064.7107
TZA,2012,2095.8745
TZA,2013,2171.4421
TZA,2014,2246.5608
TZA,2015,2306.6382
TZA,2016,2380.9314
TZA,2017,2458.3428
TZA,2018,2510.9663
TZA,2019,2577.6658
TZA,2020,2551.2063
TZA,2021,2581.6997
THA,1990,7273.059
THA,1991,7772.858
THA,1992,8277.354
THA,1993,8830.575
THA,1994,9401.065
THA,1995,10025.088
THA,1996,10453.39
THA,1997,10035.87
THA,1998,9156.215
THA,1999,9467.921
THA,2000,9791.8955
THA,2001,10036.329
THA,2002,10558.468
THA,2003,11220.684
THA,2004,11828.839
THA,2005,12228.661
THA,2006,12739.737
THA,2007,13330.209
THA,2008,13459.246
THA,2009,13270.617
THA,2010,14172.218
THA,2011,14199.279
THA,2012,15129.901
THA,2013,15442.38
THA,2014,15509.181
THA,2015,15919.37
THA,2016,16393.314
THA,2017,17008.04
THA,2018,17669.045
THA,2019,18003.672
THA,2020,16848.584
THA,2021,17077.043
TGO,1990,1740.3103
TGO,1991,1678.6401
TGO,1992,1566.2836
TGO,1993,1338.9137
TGO,1994,1534.1661
TGO,1995,1582.2555
TGO,1996,1657.6458
TGO,1997,1835.4222
TGO,1998,1741.7277
TGO,1999,1733.749
TGO,2000,1672.0458
TGO,2001,1640.8002
TGO,2002,1659.6837
TGO,2003,1725.6503
TGO,2004,1664.4811
TGO,2005,1546.144
TGO,2006,1543.1755
TGO,2007,1481.3401
TGO,2008,1498.1761
TGO,2009,1537.6179
TGO,2010,1588.3982
TGO,2011,1645.7479
TGO,2012,1708.3873
TGO,2013,1766.9951
TGO,2014,1824.8356
TGO,2015,1881.9052
TGO,2016,1937.7426
TGO,2017,1972.6971
TGO,2018,2020.9656
TGO,2019,2080.5242
TGO,2020,2066.9707
TGO,2021,2124.8042
TON,1990,3625.4368
TON,1991,3846.9792
TON,1992,3846.9592
TON,1993,3981.4548
TON,1994,4168.6235
TON,1995,4465.193
TON,1996,4535.9224
TON,1997,4570.298
TON,1998,4651.0195
TON,1999,4793.389
TON,2000,4806.1133
TON,2001,4956.9653
TON,2002,5167.539
TON,2003,5256.1235
TON,2004,5098.8433
TON,2005,5074.135
TON,2006,5040.017
TON,2007,5032.449
TON,2008,5257.0054
TON,2009,4973.827
TON,2010,5002.6323
TON,2011,5332.404
TON,2012,5381.746
TON,2013,5419.3735
TON,2014,5552.782
TON,2015,5644.535
TON,2016,6039.0537
TON,2017,6256.9814
TON,2018,6287.882
TON,2019,6344.3115
TON,2020,6356.96
TON,2021,6142.857
TTO,1990,9766.818
TTO,1991,9994.21
TTO,1992,10923.511
TTO,1993,10779.38
TTO,1994,11100.256
TTO,1995,11466.5205
TTO,1996,12232.107
TTO,1997,13105.047
TTO,1998,14122.624
TTO,1999,15204.31
TTO,2000,16190.903
TTO,2001,16785.639
TTO,2002,18018.297
TTO,2003,20504.78
TTO,2004,22010.941
TTO,2005,23242.639
TTO,2006,26162.645
TTO,2007,27249.299
TTO,2008,28012.873
TTO,2009,26622.293
TTO,2010,27329.424
TTO,2011,27062.385
TTO,2012,28642.336
TTO,2013,29529.576
TTO,2014,30301.936
TTO,2015,29876.98
TTO,2016,27682.445
TTO,2017,26213.924
TTO,2018,25534.84
TTO,2019,25306.617
TTO,2020,23391.316
TTO,2021,23037.143
TUN,1990,5659.907
TUN,1991,5756.2085
