country,region,year,gini,region_un,region_un_sub,region_wb,eu,oecd,incomegroup,gdp,population
Armenia,ARM,1986,26.9,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,5568,3392264
Armenia,ARM,1988,28,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,4983,3504667
Armenia,ARM,1989,25.9,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,5639,3536473
Armenia,ARM,1989,25.8,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,5639,3536473
Armenia,ARM,1990,26.9,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,5180,3538164
Armenia,ARM,1991,29.6,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,4617,3505249
Armenia,ARM,1992,35.5,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,2736,3442820
Armenia,ARM,1993,36.6,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,2554,3363111
Armenia,ARM,1994,32.1,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,2757,3283664
Armenia,ARM,1995,38.1,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,3008,3217349
Armenia,ARM,1996,42,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,3234,3168213
Armenia,ARM,1996,61.3,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,3234,3168213
Armenia,ARM,1996,48.2,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,3234,3168213
Armenia,ARM,1996,44.42,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,3234,3168213
Armenia,ARM,1998,55.5,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,3654,3108691
Armenia,ARM,1998,36.5,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,3654,3108691
Armenia,ARM,1999,36.22,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,3799,3089020
Armenia,ARM,2000,48.6,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,4048,3069597
Armenia,ARM,2001,35.36,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,4464,3050686
Armenia,ARM,2002,35.9,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,5082,3033976
Armenia,ARM,2002,34.78,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,5082,3033976
Armenia,ARM,2003,48.4,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,5824,3017938
Armenia,ARM,2003,54.3,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,5824,3017938
Armenia,ARM,2003,33.03,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,5824,3017938
Armenia,ARM,2004,45.5,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,6472,3000715
Armenia,ARM,2004,37.51,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,6472,3000715
Armenia,ARM,2005,43.4,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,7420,2981262
Armenia,ARM,2005,35.99,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,7420,2981262
Armenia,ARM,2006,40,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,8464,2958301
Armenia,ARM,2006,29.71,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,8464,2958301
Armenia,ARM,2007,30.2,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,9708,2932615
Armenia,ARM,2007,,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,9708,2932615
Armenia,ARM,2007,31.23,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,9708,2932615
Armenia,ARM,2008,33.9,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,10468,2907615
Armenia,ARM,2008,,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,10468,2907615
Armenia,ARM,2008,29.19,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,10468,2907615
Armenia,ARM,2009,35.5,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,9052,2888094
Armenia,ARM,2009,,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,9052,2888094
Armenia,ARM,2009,28.02,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,9052,2888094
Armenia,ARM,2010,36.2,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,9286,2877314
Armenia,ARM,2010,,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,9286,2877314
Armenia,ARM,2010,29.99,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,9286,2877314
Armenia,ARM,2011,37.1,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,9725,2876536
Armenia,ARM,2011,,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,9725,2876536
Armenia,ARM,2011,29.35,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,9725,2876536
Armenia,ARM,2012,29.6,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,10398,2884239
Armenia,ARM,2013,30.58,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,10691,2897593
Armenia,ARM,2014,31.48,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,11020,2912403
Armenia,ARM,2015,32.36,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,11321,2925559
Armenia,ARM,2016,32.55,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,11303,2936147
Armenia,ARM,2017,33.62,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,12115,2944789
Armenia,ARM,2018,34.43,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,12715,2951741
Armenia,ARM,2019,29.88,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,13654,2957728
Armenia,ARM,2020,25.17,Asia,Western Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,12620,2963234
Australia,AUS,1942,34.8,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1942,23.5,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1943,34.9,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1944,34.1,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1944,23.1,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1945,34.4,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1945,23.7,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1946,33.6,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1946,23.6,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1947,35.5,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1947,26.2,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1948,35.8,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1948,26.5,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1949,36.4,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1949,27.2,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,,
Australia,AUS,1950,42.7,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,13388,8177348
Australia,AUS,1950,30.3,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,13388,8177348
Australia,AUS,1951,34.8,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,13559,8398224
Australia,AUS,1951,22.7,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,13559,8398224
Australia,AUS,1952,34.1,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,13398,8595064
Australia,AUS,1952,23.5,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,13398,8595064
Australia,AUS,1953,32,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,13555,8782177
Australia,AUS,1953,23,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,13555,8782177
Australia,AUS,1954,32,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,14072,8970121
Australia,AUS,1954,23.5,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,14072,8970121
Australia,AUS,1955,32.7,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,14498,9165700
Australia,AUS,1955,23.6,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,14498,9165700
Australia,AUS,1956,31.5,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,14644,9371781
Australia,AUS,1956,24,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,14644,9371781
Australia,AUS,1957,30.4,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,14611,9587459
Australia,AUS,1957,23.4,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,14611,9587459
Australia,AUS,1958,30.8,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,15000,9808595
Australia,AUS,1958,24.3,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,15000,9808595
Australia,AUS,1959,30.9,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,15584,10028799
Australia,AUS,1959,24.7,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,15584,10028799
Australia,AUS,1960,30.9,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,15878,10242070
Australia,AUS,1960,24.7,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,15878,10242070
Australia,AUS,1961,30.9,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,15629,10445836
Australia,AUS,1961,24.9,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,15629,10445836
Australia,AUS,1962,41.6,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,16304,10643420
Australia,AUS,1962,31.5,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,16304,10643420
Australia,AUS,1962,25.2,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,16304,10643420
Australia,AUS,1963,31.2,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,16977,10845179
Australia,AUS,1963,24.9,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,16977,10845179
Australia,AUS,1964,30.5,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,17789,11065419
Australia,AUS,1964,24.1,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,17789,11065419
Australia,AUS,1965,30.3,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,18336,11313186
Australia,AUS,1965,24.2,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,18336,11313186
Australia,AUS,1966,30.7,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,18497,11593402
Australia,AUS,1966,24.5,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,18497,11593402
Australia,AUS,1967,30.8,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,19385,11899644
Australia,AUS,1967,24.7,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,19385,11899644
Australia,AUS,1967,32,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,19385,11899644
Australia,AUS,1967,31.2,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,19385,11899644
Australia,AUS,1968,30.9,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,20135,12215704
Australia,AUS,1968,24.7,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,20135,12215704
Australia,AUS,1968,33.2,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,20135,12215704
Australia,AUS,1968,31.7,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,20135,12215704
Australia,AUS,1968,33.5,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,20135,12215704
Australia,AUS,1969,32,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,20881,12518931
Australia,AUS,1969,31.2,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,20881,12518931
Australia,AUS,1969,24.8,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,20881,12518931
Australia,AUS,1970,31,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,21717,12793030
Australia,AUS,1970,25,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,21717,12793030
Australia,AUS,1971,30.8,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,22197,13033130
Australia,AUS,1971,24.9,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,22197,13033130
Australia,AUS,1972,28.2,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,22404,13244163
Australia,AUS,1972,22.5,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,22404,13244163
Australia,AUS,1973,29.1,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,23259,13431790
Australia,AUS,1973,22.9,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,23259,13431790
Australia,AUS,1974,29.3,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,23453,13605574
Australia,AUS,1974,20.9,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,23453,13605574
Australia,AUS,1975,26.6,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,23787,13773290
Australia,AUS,1975,18.1,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,23787,13773290
Australia,AUS,1976,34.3,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,24490,13935722
Australia,AUS,1976,33,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,24490,13935722
Australia,AUS,1976,34.5,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,24490,13935722
Australia,AUS,1976,27,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,24490,13935722
Australia,AUS,1976,18.7,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,24490,13935722
Australia,AUS,1977,27.1,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,24466,14092545
Australia,AUS,1977,19.4,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,24466,14092545
Australia,AUS,1978,38.1,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,24869,14249403
Australia,AUS,1978,26.1,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,24869,14249403
Australia,AUS,1978,18,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,24869,14249403
Australia,AUS,1979,39.3,Oceania,Australia and New Zealand,East Asia and the Pacific,Non-EU,OECD,High income,25864,14413002
